29000 16068
24853 22978 54087
26947 326 43798
11204 4973 9942
11786 14704 11485
28896 15108 35937
17675 19092 914
15324 14041 33277
14720 28761 44896
23767 14007 42586
14782 21408 37523
24058 7438 27741
9230 15970 11704
27060 15946 32024
7975 18489 45890
1460 26411 45126
1012 8623 6851
9419 16645 27959
8589 18957 20620
11951 25814 3405
9222 6194 37965
3995 2524 4033
17832 20911 33322
4930 15660 9075
14458 25123 31801
22946 15010 46252
27810 10007 13741
15136 23025 2933
1465 26168 30529
28753 14358 16739
16070 4986 30972
20252 28856 52288
20663 7028 3051
26010 9631 2956
14200 371 17055
26549 21403 20544
1519 19838 41606
749 3845 22194
13180 15762 54207
26648 11987 36884
28480 28309 53287
28601 20029 26418
4122 28859 39528
11466 20585 14075
9249 3787 1092
16946 23627 47333
16975 499 42779
18282 24569 21909
5535 27658 491
20316 23 674
9912 3417 22346
2342 12479 20370
28958 16323 7651
1458 27416 3145
24726 570 15342
857 8953 12499
17498 22283 49832
17794 1240 48061
12340 4581 38513
18805 25473 6125
15018 3079 5835
6285 1128 19174
10738 15753 41232
23679 23213 24064
10352 21065 14187
23530 18752 20070
2245 20885 3982
430 6384 50831
10906 24034 22404
7919 9741 48374
12652 27960 20421
6024 8436 15750
969 15361 56209
10390 21294 21755
13519 18352 12167
28245 15484 49175
12450 11770 8923
11478 24884 19051
22526 7559 885
15527 21304 32819
22749 22404 34005
28158 13443 39053
7867 13443 52027
20080 3375 35528
518 24259 56329
6598 13981 4111
23771 28330 24741
5698 5014 41577
1518 17161 46313
7371 4694 4063
5006 19469 2971
751 4532 5264
26776 4208 51784
17787 6903 30657
2760 25071 30158
26242 24393 19576
4608 16020 32738
7986 25720 16978
392 19714 52601
2531 28039 56269
20381 16520 34045
25233 10925 19750
19356 5945 119
21756 13828 56873
5457 14076 4387
24293 16051 54209
1218 24116 12525
8288 13577 4181
19667 8839 30757
24596 14651 16391
313 753 54658
9176 20715 45647
3302 14864 33437
4477 15847 12796
20755 12985 30952
20273 14141 24952
14687 14094 6125
7144 11443 30646
5872 9589 42082
27919 26427 56139
14894 7061 44326
6705 5168 10223
9989 23152 11035
28392 13177 40261
14868 14396 47292
23380 16552 5515
28759 12880 26027
23226 10114 2348
3999 5405 46401
9799 14803 55936
4332 8737 46944
27500 8436 18867
3623 10848 39327
12990 8933 461
24003 28620 34959
28033 26972 26119
25164 21522 9535
25748 28554 18375
1660 1192 1093
10640 2471 34480
16549 27342 4699
19115 5004 48115
16603 372 22531
20585 7074 27454
11283 19844 43530
6788 12369 42536
25444 16353 15244
3618 1077 15707
18080 17545 19261
24333 15654 31930
14239 12268 30112
7019 20458 23976
28651 25283 37494
13073 13908 23189
12702 19348 55475
11199 11381 47751
10812 26002 5252
477 23339 46907
15080 28808 24981
18324 5615 54123
6387 13229 53561
11131 8330 45805
14778 11165 9816
13964 21795 41235
12915 3037 22610
7815 9169 23415
1066 13202 21376
22314 5775 27885
15802 19217 36965
5075 26292 17523
2613 3855 22227
12205 24520 15811
19047 21564 14890
24808 18783 38283
796 10260 26683
