11000 9756
5180 3520 7754
6092 4867 17779
4321 7955 16078
833 6013 12970
3154 8350 8104
1538 1988 18128
3310 999 6322
5474 5001 13555
95 3106 21765
5986 7660 8857
7804 9761 18457
8186 10286 21807
5599 8477 2267
7445 10566 7053
4427 8289 7163
3140 2867 1166
931 9304 17522
3975 9434 7506
5484 9073 4328
1579 10386 15531
8433 3813 5686
806 2250 11515
4810 5352 1495
645 2588 1898
5349 2622 17735
6995 3581 14679
3150 10702 18638
9828 3416 2957
1161 8655 13146
10188 3131 20029
3138 241 4403
1222 6776 13631
4450 1578 9153
6753 9180 19709
10302 6459 8436
10145 8270 17966
5982 337 13322
3999 1406 6695
8925 2285 21971
10290 3797 10815
9280 1173 5387
2422 10423 20137
10311 9388 1489
388 1681 18481
2646 9177 2325
2794 1799 13267
2488 8638 5667
6148 3462 20351
8855 2299 3429
2889 8160 18005
3400 7165 18103
9147 3702 21939
6259 8196 12379
881 9282 10508
2284 9774 9174
1061 8174 9963
8778 6633 2729
8175 3254 9193
7415 10347 18986
9810 10971 3562
7874 4098 978
1612 8164 3190
3840 10625 17772
7369 7738 13680
760 937 9105
5009 8414 18006
3637 4722 6828
4573 2717 11040
5108 6310 4852
2425 7305 14683
6190 4327 9553
8151 4047 17537
6706 3950 13208
9066 8734 2806
8399 8775 1530
4038 4638 18786
9267 10778 14063
6994 8848 8924
7066 9059 10364
5824 5623 11294
1061 5727 5341
5802 3443 6272
7828 7238 16198
3263 6237 19794
9259 2774 13163
428 3118 11920
7171 8113 11512
2146 4465 6961
9942 2927 2642
5890 374 21792
6202 739 11819
8396 1089 7098
1691 523 20276
6856 2192 19933
3196 2668 11861
4315 3801 9788
5259 7065 16649
1205 5772 21478
5745 1103 16036
4534 8124 14623
2278 7520 16397
4977 5195 10139
3186 6263 13871
6003 2709 4981
8825 6001 17588
10294 8623 6501
6001 507 16895
1203 7510 8444
248 17 311
321 6519 18384
1511 2016 15706
4005 2299 3313
3943 10392 13921
7898 9627 7564
1219 9663 9231
9262 423 13474
4013 3802 1915
1832 8730 5374
7271 6052 1321
707 4994 15999
4644 9407 7813
10075 419 5102
5665 9148 20874
1086 4747 188
1598 3200 9510
1387 9701 13911
789 6226 464
1356 4342 6608
6031 1767 5703
9523 180 14887
9291 5550 20267
6151 8191 19905
1535 6205 21344
7610 5503 7292
7210 2171 21198
8909 10307 4195
6736 26 13502
3077 5415 20925
4819 5347 1453
4838 9810 16904
5315 893 15313
3183 9080 6508
9850 5296 5171
7737 5035 3977
3264 5610 10394
3623 9923 17125
2081 5832 18116
681 9164 5746
7867 7622 10144
7977 3351 857
2980 5007 13953
6853 4283 18219
7723 7336 8327
4129 9766 18093
4527 9810 10181
2629 6563 8484
8334 508 3399
3141 5546 4717
3414 4418 8183
9945 7042 3475
10866 3798 9106
9359 9252 9735
10433 3208 18763
5550 6711 13640
9525 10980 11462
4609 1471 16210
1822 3662 4468
5747 5731 8172
2189 885 2724
10451 1540 7702
7308 7396 1545
6851 2780 14260
7505 2339 18600
6624 10853 3043
3920 4796 7062
1333 10938 9211
6108 8308 5133
10747 5930 8195
4222 6633 14748
2450 1290 1098
3234 2892 11671
2150 8886 6172
291 9719 5164
8471 186 2915
2533 4355 2887
6414 5719 4094
8985 2512 15156
1606 6059 19289
6753 1858 12439
8391 4919 10451
6233 8682 4784
2127 3514 14437
25 3882 16469
8567 3566 12493
