30000 4203
6840 3026 26783
28505 22806 39813
1724 24764 53567
26042 25183 59164
7695 27698 339
10670 20064 14180
14166 22332 26457
12485 20561 38662
119 25143 32478
14697 5995 29289
12977 19131 14409
18719 5719 19427
7492 14976 3959
18218 16115 44146
17022 5313 43654
25523 19254 30223
24344 27189 27016
13892 4169 50158
23251 813 22371
23701 7934 40719
25928 18636 36891
15749 5683 37101
18025 3694 25641
12099 7952 44480
25673 20618 18299
22414 8318 10031
6968 26119 19323
7976 9465 18291
25768 11813 6387
26372 19623 48846
20867 12700 39607
10319 20524 43988
5066 10098 2244
26547 3515 57103
318 20081 26964
14370 16985 42094
22337 1838 57062
26388 24024 25643
16625 29299 10704
17289 15597 45726
12294 20521 49474
20800 4793 27418
14234 28725 45810
24909 24554 20846
13671 9768 34935
27004 16727 7310
12869 5888 19851
17918 10470 58049
27081 1609 24060
18281 14332 23879
26651 7110 24004
20084 6227 18561
25661 14311 10620
28570 3321 2795
5049 1511 21391
3002 17174 7065
24126 12632 40961
20209 17509 21241
16785 13472 19707
17665 18615 2705
11496 4571 11345
19440 25709 16407
11662 5009 56645
23913 9243 4638
21553 2412 48812
25365 3246 17681
9030 20248 48897
23611 890 24695
17740 9503 43792
12941 27538 20492
20878 9610 21088
22513 4800 19940
7458 26608 37232
21846 13751 24487
17150 5427 46647
22840 16417 9083
15979 8883 34091
26760 11509 15629
22650 20959 39077
8527 1007 57126
29718 26010 49962
21942 10579 58946
6171 1604 575
22597 28630 19234
25651 28435 6918
20914 28142 17030
25061 13114 20091
2066 18875 5153
6177 24529 40604
24427 27248 27143
25469 7470 57541
5482 13036 37323
21901 3759 43696
14311 8570 16398
14974 10317 28118
29678 28367 6006
18346 17453 32552
12771 841 28917
22392 17408 48775
24596 10620 7489
24831 199 24713
19568 15906 9721
8711 13956 30109
22352 12206 32013
17669 9738 15062
25955 17811 43091
912 6272 19210
5910 15728 6661
8721 29156 45322
16623 8310 56775
15489 12900 21249
27519 11169 30296
2829 13916 50003
19927 5576 40180
11517 29089 35084
3770 12160 19304
24596 9883 35579
26617 10660 7178
22328 29625 46619
4448 3184 38826
3202 14747 59510
1596 7499 58011
12722 13629 28219
7520 13144 7355
6274 11650 51397
8134 15712 37474
8675 10034 55209
21950 16988 31621
19572 17686 54693
4983 24565 1500
19540 14716 36354
7107 19971 35479
13560 12819 57884
20279 4033 58818
6210 28850 55111
3645 486 15451
6909 20917 6951
14184 27633 3957
147 23952 9824
14722 3893 3114
8657 3331 12210
27559 20861 6476
18929 14564 41216
6948 21995 12276
28903 29832 18718
25904 8819 45087
12883 1769 54276
17314 24710 20594
6680 15548 50139
27801 7501 3760
16584 24778 55015
2306 12560 4915
5770 1827 3273
24383 26207 45410
5179 3004 53633
17471 28826 28338
22248 21807 10293
29945 20720 46538
7670 11883 2386
9778 20601 25710
9209 28273 24084
7502 24883 31822
1543 8208 59649
11437 7206 19593
27764 21490 53322
3387 13456 51316
8778 19502 26402
12964 9363 39443
1105 8347 18258
6028 23986 29046
10026 3755 13831
6699 5320 20940
25492 8073 33592
3610 12806 53350
29855 19436 42757
19358 10381 33756
5377 11339 16822
12116 29825 15982
10108 16450 12908
16910 14957 53253
23388 18857 35289
13047 14648 18722
22649 5234 40982
5302 1409 30464
