17500 6435
6604 4909 16295
16193 15093 4148
7817 7071 21378
17413 12102 8384
17004 12377 4073
1845 9141 6801
3346 12926 675
12282 5336 3162
1709 4566 6181
10548 13715 15682
844 12595 11070
2043 15117 24685
2626 7026 26198
8796 14303 15772
5992 11945 28487
16671 12584 21056
14386 14087 13471
14637 3413 17991
12055 15099 18814
10310 2185 14868
14781 11005 25847
5588 8894 11306
10297 1999 26679
2187 1878 31026
11104 15491 30503
2576 13566 34548
14509 13350 31409
9302 8324 34109
16737 8290 26215
15167 970 23328
5226 4305 4109
6327 14542 15388
12285 16455 34406
8275 8344 24598
10051 384 24031
13588 13632 19927
2456 3343 23861
12468 10675 1438
2982 14126 14225
11626 7301 2378
5552 14390 27601
10829 7020 9354
5814 13401 14518
7445 4139 12094
1060 16937 30439
7492 9752 11286
2399 8873 7111
3958 10314 727
4224 14051 19413
12270 9494 7068
11147 9674 32247
4448 12070 27210
15126 17209 21266
9652 17248 33144
4545 16311 1065
7121 3274 16500
353 4817 9638
14427 9130 2360
17209 17179 13697
8396 12251 5861
9779 17090 30432
7150 1742 13859
6235 7384 26131
13085 17386 14377
3522 6385 5850
235 2544 6456
11285 8948 29423
2861 11020 31017
9206 8283 23926
16152 2705 6363
14604 9100 15759
3840 15042 6250
8487 10095 18346
4457 13061 25566
11910 4288 34868
3434 7809 22511
8305 1079 32183
5411 2619 24785
3600 2375 12522
16567 17160 20832
1184 17304 26230
9496 607 4683
6680 2623 7997
12567 145 21467
6643 978 16821
12604 7672 3903
14408 4668 319
16286 10394 32059
16906 13500 17057
14125 15382 10732
16037 2577 20568
12834 15381 1944
2591 14904 14417
7461 8458 10950
10767 4697 6533
9382 9219 2825
13399 5186 26965
4903 11269 28883
5876 6481 29984
17368 5208 9972
7679 3095 3269
13640 267 22827
7806 2937 7797
12720 3250 34273
656 12532 21473
4923 6957 13952
14078 8753 17806
1955 2589 3291
7362 4640 9553
8414 13189 12620
11760 11623 15843
12584 8501 8099
9748 2016 32073
15842 6789 12722
1031 11576 9533
4080 13947 25120
6050 14000 16743
11506 8253 8677
6183 7741 29527
4746 11826 9796
13502 11565 8276
15277 5424 17598
4185 10884 25094
7061 3863 26526
4165 1397 14764
1271 12253 29783
10601 6280 23255
13181 4008 5059
199 14179 34090
7952 8924 16255
6276 14482 13071
4163 9355 25661
12860 8126 389
5359 10942 4062
17128 13669 26256
13807 2576 2072
1813 2469 6688
957 3856 5035
2490 3306 34991
3512 16477 31429
5196 13412 29021
4692 826 27567
15377 7324 5828
2312 15075 14547
669 3039 521
14425 5347 7224
6303 7738 4065
10802 8993 30544
15359 5436 25144
14589 12005 3907
9810 12443 1623
7799 16802 17124
16020 15028 24132
467 6688 17708
8650 437 12033
17272 6824 26009
17492 16266 6107
2076 4346 20373
14389 5197 31282
5011 8646 31551
11373 10509 19870
5303 13720 17204
14539 11568 4745
15566 10515 394
13877 3021 23017
4724 15248 28119
5604 2815 9145
13348 10822 5289
8783 5532 7050
16449 8112 15328
16497 8524 32045
9322 8056 6567
11272 14875 27096
4694 8873 31976
12932 7672 25119
2213 12314 34101
4597 6987 33604
10519 12163 34077
3316 1586 13219
2765 15837 8853
1733 4972 404
2896 2593 23593
6659 9802 7956
2471 15546 513
7923 17289 33507
3014 11456 34813
17323 5749 6599
3459 9223 20919
2772 15491 1352
875 13994 17159
14763 14030 1975
6871 14145 13432
11141 13182 27649
8109 984 34571
9236 8249 13890
17102 6166 24468
2101 15957 14573
13557 14652 34025
7941 7018 13423
13454 11822 26790
11319 16593 2063
15716 10543 7222
11297 8283 34181
819 3447 14616
325 8737 19598
4051 17416 3195
16579 17099 21437
15669 13034 21274
