1500 1268
654 304 1352
1273 1182 921
525 1468 2219
1003 334 2290
444 250 239
1316 517 279
1310 577 1306
162 1290 49
487 1190 1959
527 187 1518
674 1481 1395
152 157 2016
657 518 1186
317 866 2504
260 430 526
1431 477 371
669 785 295
1354 171 225
76 530 1364
485 753 2772
893 921 2206
561 1270 795
444 576 2113
534 647 990
184 1086 1096
222 826 1601
518 110 2255
351 1320 641
832 708 2668
351 379 2228
1103 712 958
1394 1138 2335
836 136 517
603 652 2828
261 39 880
294 687 2058
478 792 1944
432 1000 575
664 694 525
415 909 1143
239 367 2028
912 97 2530
623 1093 1200
1082 1440 2486
1334 1018 1562
465 612 1271
645 1380 2231
1326 484 2070
999 1100 1207
1079 167 170
720 2 1269
1181 242 2193
1455 1233 2488
589 453 464
1437 1355 2503
527 574 1970
916 1472 1199
857 25 1905
261 543 465
763 1367 557
1236 1275 2561
867 1446 699
1148 813 1991
262 65 1119
1423 408 471
916 1338 2764
983 1325 2532
1227 55 784
12 357 1638
416 685 2448
237 1140 2342
1129 791 42
454 1400 1244
201 437 1234
280 337 228
534 463 1320
1343 172 1760
494 1229 455
98 1376 57
893 871 521
958 871 2290
1441 702 2456
639 209 1412
25 378 2929
565 1464 1125
825 1332 2738
944 1195 2376
674 117 1154
393 1373 1640
388 674 1847
1044 215 1939
773 557 2050
377 1356 1719
917 205 530
738 1275 1458
67 513 449
221 1346 200
725 1095 2542
851 646 805
618 487 1818
688 391 248
208 1069 2213
226 960 1979
256 699 314
833 1471 2760
1447 470 2473
872 1077 264
283 202 1690
937 148 160
993 1330 526
51 872 1565
475 1343 1355
557 478 1221
215 1364 2313
1465 913 1198
326 558 1232
829 62 1711
806 844 577
359 244 1881
831 1359 870
178 694 730
1308 322 2401
889 1258 2019
1330 1244 136
116 827 2442
261 296 2668
1465 45 1971
301 597 332
1111 849 572
1444 522 673
382 613 1614
466 30 867
314 1051 2812
1410 238 2267
451 913 2129
91 766 705
591 1254 2773
102 536 1381
68 121 2012
1213 1374 1853
63 980 468
526 809 2984
655 617 2187
83 729 2262
1153 338 600
554 375 2029
1360 396 1603
766 277 1589
1353 397 2137
246 1006 2730
319 1002 2981
221 1470 918
1376 1057 2765
1243 1283 1955
564 525 1879
208 360 497
1180 963 2441
811 967 1412
1293 1059 1777
598 70 2501
776 1271 155
1489 41 2093
1230 18 2555
1037 1451 1322
1199 872 2905
39 216 1604
1148 221 1007
739 53 644
1375 865 230
1051 802 2582
814 545 1017
533 1185 878
1349 903 1103
616 303 366
1232 493 1511
460 232 1487
1170 122 1875
231 109 429
1087 996 2680
1033 692 379
9 534 1059
668 1337 86
950 189 1396
361 806 302
251 1333 1281
755 1183 2410
1403 826 534
274 1491 2121
595 1179 2306
240 80 2816
299 1473 2072
1305 1184 2585
344 1002 375
10 807 1897
690 304 5
1192 707 2468
1411 791 4
52 747 2775
1225 798 1633
40 1396 2500
742 1344 646
286 576 143
659 164 496
1482 266 2986
493 1156 694
1294 452 1707
379 1286 1047
376 756 2901
502 537 1812
521 508 290
1339 215 2527
581 1206 2390
264 695 36
426 605 2227
522 539 798
531 855 1676
1167 268 2045
205 1435 2559
1130 1308 2667
1246 364 944
154 927 464
1363 212 2443
1293 262 1742
148 77 1319
1445 1144 2893
540 247 1202
643 440 397
8 1153 2600
1060 972 1907
23 1462 42
1499 1236 2674
1021 304 1799
1120 662 1159
478 546 2816
857 818 570
864 1358 1851
417 1414 2861
373 76 1834
807 299 768
1152 369 2780
161 66 1180
85 1159 949
1024 1416 2705
1146 943 1622
498 160 2561
73 503 2343
1226 792 991
537 88 1560
117 749 2027
634 717 1756
1148 945 618
382 402 1668
630 1095 1483
264 1074 1659
508 495 2671
1149 202 1528
336 1252 2801
1477 545 746
536 325 2656
824 1311 2815
1182 902 715
785 539 720
788 872 1973
543 110 2977
385 1114 2691
728 941 2632
651 451 519
802 819 1993
1261 938 2878
1019 1341 181
426 585 2887
293 630 2941
281 354 2310
472 91 2812
195 265 479
875 588 1720
167 733 1879
1484 1137 1060
869 1053 2147
1369 1071 2068
463 662 134
75 380 45
1057 411 498
1059 901 1229
716 673 176
523 1119 1671
209 772 2371
1109 456 2214
532 1066 519
1359 643 640
668 17 1479
621 1201 910
709 1232 354
480 1163 136
759 734 735
700 65 2313
146 797 280
805 237 333
1452 906 853
1080 986 1897
7 1244 980
1102 168 711
936 245 76
576 1406 65
924 1033 789
79 1179 806
809 1197 2212
881 104 2417
134 48 2736
629 784 1992
948 538 984
1442 647 2830
159 971 1820
1408 827 2651
395 246 704
1355 214 2179
764 235 2287
1133 605 1419
454 187 2552
346 1243 640
152 364 1876
1187 86 991
501 446 31
1434 1247 489
115 374 619
73 394 1049
59 619 1279
