5500 2580
468 3016 9010
5292 2049 1562
4271 2922 3728
3605 687 5013
4883 3319 4222
136 880 9301
3886 2242 640
2127 5404 7106
4311 1814 4283
2059 856 7458
2001 2805 8610
3773 5346 10181
3720 4941 7059
2318 5262 3460
599 4247 10740
2013 4244 1776
5327 3310 6188
530 1393 736
1994 3166 6550
727 2443 7423
3315 2978 7208
3689 93 10010
57 2875 3046
4247 5095 8730
3500 3553 4307
3533 5065 7058
5231 219 7689
3151 5071 7305
1851 2752 919
5232 632 4735
4319 3252 2162
5028 2290 1180
237 5086 8760
1676 2081 1620
4101 4755 3360
2901 335 10292
2921 1395 4991
4729 1922 2941
2419 3897 9783
3447 81 1559
603 2778 4848
1034 3335 10460
3637 860 5829
4119 3616 5658
2885 2303 9053
1464 781 10311
2917 4454 4303
1456 2640 3831
2097 569 3804
2952 5472 9906
1283 1189 9241
4369 5082 1754
2326 2152 5539
4446 3136 2457
4761 5192 7252
3347 5251 5143
1276 5113 10935
4750 2446 3667
1955 3971 320
2524 2823 2928
2498 2798 5563
730 4889 426
4943 4423 5474
1776 3458 3373
4002 1927 1566
3678 5408 8753
1554 1937 5415
481 721 1014
2797 122 8278
463 4949 5062
3676 1913 8366
3585 2154 4078
3377 1624 9711
2196 718 9756
1733 1909 1350
1824 344 1884
1863 1464 6475
326 1621 5389
4949 122 811
3556 4451 10203
3389 4089 4528
732 1975 6280
4435 1635 8639
5429 1220 4252
3915 4981 2298
3804 5443 9499
3977 770 1118
853 1847 3208
2909 2668 8169
903 4070 7850
4776 3298 8644
4839 4306 6527
1358 1040 10797
4232 5247 927
231 40 1431
297 1547 3947
3960 4783 912
250 5474 2024
1596 3379 9291
11 1836 5068
1756 96 6773
2679 264 5238
4061 4327 1491
5402 3211 3697
1333 3209 611
4379 3715 1494
4610 5469 7477
1528 1977 5001
4845 4666 2207
5151 3426 7226
4109 5210 1959
3889 2726 1737
3419 1059 9452
1576 2749 8946
2801 545 234
4348 111 423
1207 4254 4262
696 4325 2880
4996 3301 9209
496 4238 6111
530 1099 9887
4466 2312 9805
5321 1192 5409
4931 2908 10849
5230 644 4038
5155 4074 10672
2353 4007 9925
2809 880 770
759 1471 6138
5415 1854 10364
5256 2177 1941
2595 555 8209
55 2878 6351
4323 4487 4372
5275 2799 9657
1682 4133 10258
4610 5415 4862
3054 5293 8651
3852 2440 1149
3882 4973 2473
1446 5176 10932
3546 3733 549
4202 2251 10485
5439 2006 3571
1437 808 4873
740 963 3280
1081 2422 832
4465 4005 4671
4310 4993 177
4491 292 4864
806 1580 3791
2729 1403 7227
3559 635 6457
879 5016 10583
4021 3734 2460
894 3619 9483
970 3598 7360
3074 1008 10289
2406 1857 2233
2722 1141 5262
1669 3260 7539
4172 5186 2376
1854 4665 3173
4955 2556 8447
3024 3111 3483
1842 4225 9958
2642 4493 6082
1514 2192 5535
1393 989 5792
2970 2481 10048
2849 3333 8475
225 1125 9963
5451 3848 1440
4552 5117 1175
3530 3195 9157
3729 1846 1409
296 465 895
1928 3948 4767
364 562 1529
3466 5008 7057
634 4866 3589
475 921 2995
2034 3011 5767
353 984 5141
895 3181 1827
5336 3096 4350
1290 121 4302
974 2562 10263
2289 4705 5599
1117 4178 4909
1399 3717 3298
4342 1794 2509
1491 2568 5168
3592 4764 9997
1577 4086 1881
3448 5251 9591
5421 1243 9152
561 4469 4748
3056 2550 5532
1119 982 6645
1022 987 10225
162 320 10733
253 3425 10455
3558 3513 5385
4270 1242 1165
2436 4145 6796
5182 4910 1418
4572 1673 3221
2961 3726 8788
568 4670 10779
3024 3590 7981
2876 3950 4976
1808 1157 8136
2919 4241 3101
3072 676 9507
4608 1193 500
1503 2257 7933
4784 1459 7429
3968 1767 1080
937 605 8923
1905 3892 171
2866 1378 6520
846 3079 3388
2930 4650 1544
5422 1193 2983
4612 924 3954
4954 3387 10692
1969 1906 1648
1677 5481 8779
1645 5322 5194
4139 1463 8895
891 3008 10327
3042 3153 5198
3734 2029 9121
2591 199 5822
3759 664 10874
2777 2049 325
4701 1707 5785
1216 2674 4442
2101 4563 10658
1727 3927 304
2422 1228 3732
5276 638 10018
2292 4853 2808
4499 2174 6966
4889 1779 6685
233 4488 4661
1973 3404 3335
741 1625 9139
1794 477 10064
4528 95 10743
669 1846 99
1738 638 8451
1472 3397 462
733 866 9451
511 5226 4533
2667 31 278
3419 3956 1998
822 1411 7533
2834 5288 7223
2363 687 3083
4820 3286 2254
4408 2785 3668
1027 3315 9709
3723 1661 7060
1356 286 9891
3907 4193 5585
4488 4593 3261
2509 2314 4475
1611 1906 1388
470 3729 9273
779 511 4307
2044 5039 6430
4372 3614 2907
3442 107 10328
517 2644 5121
1405 55 5774
5150 4473 7452
4942 333 6873
2212 1635 6025
4971 4809 4689
1929 4122 7945
3653 35 5590
624 3074 771
989 590 8186
546 2626 5449
2939 3095 9949
857 1725 3636
4110 1902 9015
362 2274 7156
3738 3768 2428
1900 3709 9748
182 2410 4026
1519 3315 9969
