7500 1412
7164 6630 7811
1059 1109 11376
7390 3378 4296
6793 2578 7706
1412 2823 11688
5830 712 9780
4874 5313 14819
946 3925 6999
6675 1550 13940
971 2193 7934
2515 5587 9847
7136 884 5404
3602 6715 9991
3042 1780 3571
2741 6850 13553
37 5249 2120
566 6536 10265
4013 4030 4443
7364 688 3562
4712 6987 8048
5652 5077 4229
3152 3923 4348
1144 4219 7099
4136 5465 5737
4093 855 5048
4607 2516 12761
197 6206 1558
3356 6576 6652
5175 481 2453
918 3482 7360
5442 1106 1726
1967 1474 10921
3085 4999 3322
1870 1724 6798
7276 2972 13105
3003 1750 952
7093 3919 9943
6819 5793 1480
3093 788 14898
1371 6106 12462
6922 6619 9722
4424 7250 919
1039 1877 14885
413 3288 6876
3895 3709 9605
5711 6193 13856
6768 4781 946
4982 2660 4222
922 5148 12900
6638 5070 2292
124 4438 12965
5314 6967 14407
6354 3909 4366
520 7240 4855
7195 1993 10009
1074 3316 13274
4394 6347 13976
6859 3089 2846
1760 5054 70
2327 6862 892
3571 6091 1002
33 3023 12744
5649 4852 2790
3461 6379 8361
5286 7165 10967
2442 2101 6571
7420 4715 12450
2292 2364 12694
5256 2037 5680
3847 6773 10062
3470 1549 585
4170 7053 10332
844 2521 12430
3889 6745 13862
5517 4863 5960
2847 5179 11687
7025 6192 8939
2951 3488 14393
4589 558 860
6481 1319 8985
3597 4075 1866
6762 7112 4302
6875 5581 976
7227 2706 8837
3144 7360 3416
226 6848 10538
3663 5953 4771
5331 6404 6150
2413 7351 13771
4870 7273 13634
791 4051 11094
4818 3485 2194
5443 3476 8012
3465 6397 9600
6164 1599 12563
7316 412 5516
706 3369 13121
3299 7383 13797
2016 557 2189
4691 2730 8285
1597 2088 9767
3083 7090 11389
6406 3017 13032
4869 2426 14527
5235 98 14413
314 7035 2983
413 3593 14582
7052 829 9419
5516 6623 14365
5605 3383 2348
6177 2436 3877
6748 7302 6408
3969 6890 11354
3833 4919 1921
6912 3196 7992
2132 475 683
6761 465 4185
4599 1518 10785
4488 4577 1098
1267 7455 8717
2598 2890 2644
5809 7072 11390
2193 2264 8347
1084 4604 2787
3054 5250 7253
3346 7150 4023
3918 5778 2589
6893 5837 6825
243 6438 1050
5775 3083 9238
1380 350 8926
3651 3700 10535
2903 3555 14445
6944 3548 6080
3342 4568 1913
2951 1830 11139
2916 1588 10119
4722 1602 1000
2830 2575 5952
5465 1551 13914
2264 5907 9363
5255 4878 5048
6742 3529 10384
3945 3923 2578
6566 5764 12999
2149 355 6350
6781 6310 6671
6531 3569 716
1547 7015 14631
3174 2781 747
5534 598 7122
343 1926 182
1931 2149 8620
4474 3324 6538
3100 1065 9418
5626 7139 14643
6457 4364 4624
2991 2743 3484
1549 477 6787
2013 557 11369
6315 1820 4638
2696 6845 8951
2801 6057 13511
569 5978 9269
2416 2090 3190
1762 4266 2780
4106 4520 13009
1277 1421 14250
6990 6210 9895
1354 2176 5817
5901 443 7813
7327 547 7147
6622 4155 14449
1275 6140 29
5459 4453 4014
2722 3288 4062
3797 1915 2914
6305 4735 8458
6983 2050 110
6203 2364 8057
3846 885 3167
4574 2639 4552
3544 2758 10524
2103 2719 14941
6797 5657 446
4957 2465 5423
4643 59 11673
3522 2324 6379
5502 2344 13536
6140 1230 12817
806 4994 14674
6783 4336 14586
5384 826 810
5865 1062 8033
1063 2093 2551
2838 1520 3961
5451 6202 12696
3058 2909 13054
6866 1972 7005
6331 222 4276
4191 5587 239
7276 6792 2082
1715 629 3647
2621 4954 13338
136 3024 10600
4117 6521 9384
7392 6681 6521
1116 5179 11881
5089 285 5044
4544 543 5734
5519 4449 6736
4898 614 3710
3436 5966 8885
3006 1283 12602
6801 2675 8669
6127 904 4426
3609 1262 2514
5907 7007 412
2143 7332 3456
2501 272 11916
6433 3752 7602
602 1893 728
1167 4677 2271
7462 806 1497
2450 4716 1954
5592 3783 4512
1757 6473 9003
2830 3415 113
6836 211 5871
4366 6757 2240
671 442 2720
6702 2054 1247
3517 4234 6927
3072 3309 6695
183 3864 14198
2113 3468 5481
5821 4988 12890
7020 3153 1497
6424 5459 13957
3498 4182 3871
626 5908 14574
4802 249 5901
1127 1410 4211
2345 2693 11456
5096 3788 3193
1550 1506 5637
3706 2099 11323
7112 1313 11150
5445 3819 10395
3251 616 6994
290 6462 14107
6649 3336 2600
5139 5806 7188
4928 2284 3217
3022 3605 1244
7289 5260 2673
3518 1374 147
5899 7096 10872
1332 6530 6861
2103 2696 12444
5132 5576 5063
4225 3927 1607
1665 7317 13942
2195 4188 8841
3270 55 8973
2710 3674 1284
1567 6524 37
1279 1572 4982
7240 2299 13559
1953 7115 9413
3020 7164 7307
199 5544 7477
5551 4315 6389
5305 2526 8384
3325 4136 1623
7090 3399 3907
2644 1373 374
6029 416 6234
4748 5474 4896
6396 1884 4585
4383 2068 13791
5600 6859 8093
7335 3126 3532
6438 3883 6886
2852 686 10859
5533 3330 12818
6053 3460 6666
4856 6134 328
1851 292 14295
6147 1768 8409
2717 5555 8133
903 1687 13058
1616 4271 11382
1530 3260 7739
6440 2476 4159
2320 3484 12924
6708 1573 8806
4363 2970 8491
3289 2665 3970
3702 6954 921
633 7426 14334
3331 3874 118
4028 2670 2457
3123 4081 9687
7440 2666 3685
6824 6168 13037
1784 2151 11250
6310 6450 14824
4303 5704 13725
2153 4160 962
5353 4019 3957
17 4972 12044
4893 1676 4790
5619 6502 8513
2022 4066 6868
1570 5880 3675
3235 5594 5211
4173 5321 11367
899 2455 8443
6737 783 11351
5966 4760 13614
5138 3716 13889
3907 2801 2162
5039 7428 11419
3609 4173 1038
811 935 4060
3605 1151 2396
3339 5740 1832
3613 7314 2397
2731 4131 13553
5989 503 5708
1841 3784 1773
6588 1319 4077
6988 140 9008
6133 1480 8286
572 4053 12848
3662 5532 13277
3279 3469 14162
3667 6463 8679
1837 7446 3128
1126 3082 4665
6395 6750 14680
865 5926 10101
4316 5003 7305
2530 1004 9919
1939 7147 10047
6669 7028 6352
2756 5561 13197
6192 4676 12184
1098 6645 11475
520 2236 9512
2088 4685 5235
4423 3046 14702
3113 4390 13087
7282 585 12550
2380 6394 4236
2771 5250 10404
2516 4821 6793
445 148 4419
3237 3520 13679
3792 4872 12847
2062 2007 10821
2587 2127 6905
6445 4582 10034
2969 1072 422
5334 2254 9848
5263 7083 153
851 2066 11181
4793 2054 10390
3243 662 9886
6410 6701 9254
7108 1598 3037
5326 4411 14646
4202 5108 12569
49 7323 13478
5985 2234 7457
2544 5551 1170
4105 47 5274
3628 6808 2786
3067 4931 12030
800 4791 1787
3425 5748 1848
6539 4289 7985
1523 1569 2312
3805 7415 5649
4543 6423 11684
1940 5300 14808
538 917 8543
4528 5210 5726
633 4421 1515
6022 2286 9032
3095 1810 10531
2401 3778 6499
762 162 8611
7295 972 3131
6200 2993 1147
530 3714 10939
7453 6583 10601
765 6698 8523
6501 2429 7180
143 7327 13039
1480 867 2049
7372 4616 10807
4719 2846 14330
385 4460 10732
2006 839 7546
6788 4561 1582
3978 2887 2758
7039 6909 12626
3734 4279 13174
1464 7375 10807
4529 5605 2153
182 6947 11455
4458 7158 2392
5251 1860 11059
7393 5158 4934
6211 5329 9862
3888 6650 8000
593 6656 1959
6046 6983 7132
173 2957 10968
4195 5032 6861
141 27 5941
3823 4766 5562
3323 1950 9414
2410 4603 12922
4919 1423 492
4701 2009 9493
7011 5631 12309
5249 577 921
7120 2089 8973
5676 5593 8172
7126 4592 5339
466 3119 7270
358 5879 13398
824 2789 4954
2465 6842 7627
29 2551 9712
5832 4747 9146
7361 3099 7152
948 4842 2106
4513 3834 9650
687 3508 13897
7282 4182 12740
4193 6632 9109
7164 6151 6486
6113 2796 5517
719 2592 5881
3657 5794 502
2524 5056 3948
712 3737 14540
51 2853 7148
4710 2373 10837
6297 5718 2984
5910 5797 7206
6045 7202 8241
7356 5007 8796
1876 7467 9005
3688 4797 6282
335 1245 7778
4499 6633 9544
5158 7292 6518
2782 2263 10216
2144 7094 13404
7128 424 14452
3283 1327 7604
5253 1802 8402
7224 410 10145
2311 6917 10138
3232 152 8582
6394 5569 11529
4632 266 238
6639 7011 6003
