10000 2505
6467 263 5945
4709 8107 7914
2889 6889 18504
8046 7337 11961
6832 6615 6110
26 5442 3247
4408 9442 2495
8866 2693 1612
6674 4174 17164
5313 474 14822
6697 177 7132
1220 7390 15622
4738 5450 15908
3828 7201 7602
9643 9398 19082
7567 9532 8378
6664 6653 10711
4665 1395 7933
4284 8691 3337
1920 9878 14470
348 5463 12501
2260 7475 3409
2541 1411 8475
3586 3693 2435
751 6736 7075
5812 7651 13758
6651 1584 19823
1450 3146 13391
6064 5208 5584
8362 4409 19332
280 1314 16918
2483 3866 8833
3252 9628 2630
89 7221 8858
5622 7737 13104
7716 6878 16240
3185 9692 11008
8146 6034 18269
692 1587 11108
2210 6928 7095
4264 7795 7937
8180 2343 6030
212 6468 16416
1212 9357 866
2727 7054 4884
4271 4148 16894
9303 9370 9253
4858 3399 13435
1771 5195 17625
2980 2987 6626
7966 8364 6464
857 2241 8071
9687 9254 6865
1368 6578 15828
7500 4039 6729
9400 7114 4754
6593 2981 18137
426 8890 13222
1340 1274 4461
3412 2909 6067
4188 4721 3069
5355 8156 14866
589 4460 1119
7611 9309 15452
7064 536 4907
5209 3212 1660
8473 1403 18802
6223 5125 7099
9645 3246 9962
201 8017 10725
2915 8870 3557
1447 2258 1639
2874 9950 12638
8553 6108 3705
8247 8391 15475
2389 3956 15898
2868 2424 10688
4092 5958 17659
3131 7636 1244
2935 2483 19929
473 8855 6102
2122 1687 14221
5567 3047 18847
8726 561 11704
4168 6196 18213
3733 2490 5742
9736 3899 10468
1862 114 13573
9783 9900 12682
4284 4939 10927
1749 5282 147
1683 9922 595
2196 222 4511
4858 8010 13414
6076 7097 5357
2711 5332 19075
5685 2989 11954
5375 3549 19913
3047 2167 585
1211 9041 6879
9099 6838 3544
6906 7454 2605
7397 4555 9123
2743 645 17116
5513 5612 7885
1892 894 3706
6979 9232 4760
9148 4936 19234
4023 7838 1628
5436 3742 4291
49 3067 18440
8804 4744 10590
9 8148 11486
6647 9446 5039
8926 4516 15867
6398 8168 19667
1910 1964 5163
2398 3741 18447
8239 9375 16721
7126 5679 17530
6087 5820 6407
1675 1444 12396
25 8862 19840
9913 6189 9163
9307 8624 15100
8473 8486 16935
5794 3539 16061
324 1494 3126
3642 9065 7248
6319 2588 13024
7876 6796 10282
2960 7153 18567
150 1341 10107
9660 5038 11279
7234 4202 1268
6765 8010 5580
7712 6139 8799
7545 4799 16370
4583 9486 5948
5239 777 4968
3076 2273 1838
9801 5008 19827
7821 7851 3552
4024 907 15313
4635 9018 7149
2689 2366 17189
8585 1275 11150
9328 8573 15947
7662 6245 8512
6717 5001 1046
6122 4551 12124
5197 1532 19881
5608 1606 13865
2430 7128 13557
2800 9596 7807
6132 1349 3257
2965 3609 5672
738 3574 19987
5919 222 13916
5370 2540 15591
2506 9663 2792
8417 7071 12226
7513 7124 3444
5878 2590 2769
4412 6775 17055
117 7289 7114
9042 5892 14799
8430 9879 8437
641 7869 17796
