20500 5953
10330 12434 25244
5715 5898 19086
14793 1363 21731
12995 8238 14633
12244 13605 222
13636 10815 10985
15483 13239 14776
10172 2860 1999
11008 12698 25321
17951 17211 2692
10479 19312 40878
2170 12218 27878
8680 651 9723
14611 12137 31447
8084 9104 5909
18542 4405 1243
18976 17279 10399
5200 17123 4353
3531 7075 11481
9072 8628 10432
19016 14809 6108
311 4880 39154
15407 3461 13573
10614 16379 22474
20314 18223 21879
16676 19721 13070
7332 11832 27361
2957 2938 13025
18626 508 21457
9101 1575 38222
15412 1677 5835
3025 6008 30694
10635 19825 39208
10926 15366 16468
1813 1719 948
14388 19804 15447
16871 18547 8370
3729 19188 3636
11807 13044 34501
1818 8313 22984
19792 878 35062
9694 1398 14092
12128 3196 21345
14514 13807 14172
4837 8605 14050
1696 18610 13671
12259 6874 39227
11156 20278 20802
5042 13081 28274
6436 1526 24069
12143 11650 3783
8076 12182 14844
14711 13557 6050
12126 1053 3779
16299 5657 38486
1504 15059 19790
9145 15645 12473
14833 7196 34278
5760 7411 975
11736 4127 33948
4103 5021 33442
10656 9292 1838
10089 14984 17143
3225 14157 26883
9342 9054 22246
3337 4313 14516
1380 5338 127
4051 9421 29294
7375 8972 32400
15465 1390 4466
15594 2656 14126
8782 14235 13617
10557 15243 9636
4884 12303 21103
1520 16991 9499
15837 4057 20018
138 3084 32074
10368 4969 11514
7249 18054 24768
19976 5734 8471
7132 19699 4827
3085 17536 30921
16982 20073 7674
7653 5020 22625
18014 10085 27017
5206 16121 7730
7368 15584 22049
506 12343 12839
9564 12275 34862
10475 15178 32964
9368 2184 24986
12928 16623 13732
8725 4949 18781
1252 2339 36195
8174 5451 16633
17971 9085 11166
18548 6353 27448
8861 11386 20496
12024 190 32667
8685 3539 29233
3432 19825 4483
3939 1911 31295
13807 376 26724
7902 17563 913
9862 9796 12115
9240 18237 38460
3621 5519 18157
14809 14824 34443
13003 8548 27963
2663 2648 19856
9999 2828 9615
10310 126 26905
15997 4150 24864
6936 1685 17232
12012 8924 16972
1245 8462 14059
6365 2446 364
6815 10388 7050
11974 18682 6342
8263 18866 39690
12305 9707 10427
19058 8994 4377
8045 10243 35811
19738 10116 38952
4217 12568 16637
20206 13368 203
12342 16882 35683
18636 13289 35005
204 16160 10439
11308 3770 40593
10255 7872 16536
18202 3452 40412
5034 15954 34427
4628 11229 3731
17793 15837 16593
10243 6134 16176
11607 13949 37044
10254 12433 13226
17470 9484 1778
6106 4135 31946
11209 9237 31602
19668 1405 39262
7634 20031 29039
2789 9819 21466
9763 14062 6747
15758 10781 17749
13927 9489 29185
4934 5796 20639
11801 10887 20532
4002 556 34939
15829 6933 19720
12230 14467 3766
18560 3524 33868
16303 7351 999
9771 19173 10403
20073 11868 13334
6941 10448 18898
2691 3646 25247
17799 19520 7000
2837 6153 41000
4326 12634 32787
8055 19839 15429
11585 10460 34841
10850 19758 6719
12452 3505 4416
8100 5166 34828
11693 18382 32846
6275 2358 19540
8158 17200 26836
1953 14091 16793
6472 8194 23581
7161 8694 21071
18511 15942 23257
657 13358 2573
8118 18418 18394
2801 107 1223
15130 7137 39886
5990 13505 769
8928 10014 39180
935 9003 8881
7029 17307 25626
3673 12646 18620
8090 11425 8991
9302 59 33272
4921 6854 39995
19526 1758 33242
14132 13276 30255
17444 14957 2447
18382 11456 12208
17376 16476 618
13689 11535 24045
17603 9352 3076
4685 9760 6160
3478 17950 17600
11108 13745 33887
6347 18581 26875
7536 15159 7445
890 8284 21110
6788 17021 33907
9955 2381 14212
1434 17865 37829
12303 17957 16333
18256 6776 14858
6212 1387 10096
17161 19635 33338
9655 2168 20667
1075 13791 28240
17514 19053 29623
11618 18233 25475
6572 9076 16544
2820 8676 32927
12543 5585 6311
11605 10021 21575
16043 16282 22574
14409 14380 18706
11624 11579 30768
16220 9606 8609
8443 3461 12543
390 9474 10244
12919 20392 18468
13262 16047 30687
4881 11298 13209
3362 6932 35585
13484 2429 4882
19725 1318 5707
6882 20142 29137
6929 16118 28093
14665 4140 16686
9990 14379 24561
4143 17120 15254
5325 1247 10949
5555 11968 26157
4275 4897 32310
18470 4475 3369
7879 5791 13022
4891 9849 23643
3460 57 32978
8395 20278 28890
9157 7953 7466
3193 139 12503
15915 19501 5354
13967 6651 34909
19886 17500 35218
15687 15383 21252
15754 3346 8235
5049 4655 1226
18416 5627 4328
18808 17631 28100
2565 4259 2404
8111 791 12917
14060 5039 38202
14457 19595 34396
10498 9722 38680
7478 6937 34181
3353 14304 22102
20177 4419 33557
5648 6346 8272
19021 12747 17664
8317 6592 37569
10752 6356 3390
18177 19623 29030
18611 1297 11110
6381 1423 10071
15876 945 36255
17791 4984 32610
5822 7934 12109
13535 4179 23497
17651 18361 36243
9394 10909 892
6301 6679 25038
12205 17492 5973
17083 17926 18616
13446 7949 11796
20368 1860 7269
5255 16155 30137
6292 16473 26731
19667 4261 15250
16077 15932 6106
9875 7063 18787
20226 6665 27564
18124 7831 18685
12349 8654 31591
3614 6557 3266
20064 1056 39576
13280 11256 29523
14097 13577 7978
10479 2781 19466
18861 2864 38209
5289 9743 3225
768 8171 33137
5295 6625 15548
7826 1753 28400
14064 12416 25367
1014 13077 14375
1250 9583 21230
18554 18075 38635
18406 18150 20249
223 15189 38926
2113 4299 30970
7056 11364 7727
16268 19676 22969
15662 12896 9143
18273 10801 26798
16425 5644 36818
535 10220 10563
978 5761 19028
8037 14667 40896
16499 16314 34107
8897 11513 33378
1600 18758 10286
18007 10062 40317
9112 19015 39484
12636 6100 26525
10643 16281 1717
19228 19504 21090
1843 12853 12206
12394 11990 5504
1196 11518 25204
8302 5149 2710
16538 17666 20512
7974 5059 30394
3386 360 26114
8368 852 7657
19123 1479 4974
16505 13599 26930
16571 6639 27986
8500 6373 19891
17024 6678 15430
13287 13558 7288
6155 2161 36154
5825 2376 15666
3993 4643 20596
17942 4813 17067
17201 11906 2882
17594 8602 31176
10088 6555 11099
11442 10090 39869
2457 206 1577
14243 18779 2292
16610 8276 9058
18826 9216 30644
9231 12417 10917
20158 18305 14179
4632 7159 8473
1136 6270 5512
16870 11346 17393
19758 18516 16657
15195 13071 30595
17643 11198 23022
1153 16699 15075
17951 19443 33214
12505 14196 17561
3308 667 355
5463 18426 12547
14077 15846 17349
120 15338 31489
12178 13920 8500
19091 4026 27254
4370 15080 22386
7781 17784 23982
1933 2284 33975
17455 4002 891
14987 5316 10047
20456 16880 7219
1945 8190 38728
12411 10728 20716
13687 4912 7234
4337 1716 37928
9464 7461 23594
14581 9710 13415
6736 16325 13413
699 13150 28731
2155 4012 38488
6012 14537 31754
8208 19603 2183
4156 449 27928
4388 6496 6647
20223 2584 32605
12815 552 30263
5507 6809 36358
4227 18160 6615
611 10650 27555
12048 1316 3543
14631 11100 17651
19369 3988 18968
18593 15077 32062
7121 9429 34215
14714 3221 22068
13818 9405 5394
4421 13246 12071
19486 3226 12581
5376 9390 40469
20374 13916 11468
7365 19293 37541
17806 14003 32133
3139 3556 35187
5347 14466 32135
19543 15287 15111
15938 19205 33147
1119 11517 23369
12864 17420 60
3547 10268 17926
15490 7011 32497
16107 2671 34252
6086 1777 38903
2499 3177 38118
2704 17769 5186
1970 13719 30108
12647 8063 4402
19515 13881 23640
12709 754 22033
15454 6982 22465
3353 17327 2375
15971 3632 20194
5897 18901 31411
7376 12853 32352
7295 722 5808
7895 10390 25194
5981 15479 12462
989 667 37200
14784 823 6421
16990 12846 17753
13793 9949 24870
9031 3881 938
5699 3260 1275
416 7249 40032
9936 11745 20764
7190 4381 40983
19738 5875 1441
13135 271 10508
13632 15495 17825
14624 15002 10236
20059 5978 40557
17153 6860 25279
12532 15003 4004
16049 11270 28949
15461 19807 10240
11441 3650 7911
14345 6816 38579
263 7686 10992
10191 8616 5675
7250 2378 114
11675 673 39348
2068 6517 10978
1378 8417 34478
16807 11432 485
20212 17149 10394
19566 17284 15810
7485 11338 32203
8056 12885 19847
15269 9148 20215
4812 18894 9482
17215 12138 9373
11038 12168 4136
86 15476 17049
8624 183 22043
12910 12371 16580
4604 8452 37143
2853 14046 3963
910 7333 3106
11400 12448 4975
14568 11126 3076
5894 12596 5250
11518 16567 21371
6158 15506 12217
1573 6906 33487
2387 11278 21957
6991 9300 16735
17090 11052 12491
1020 5551 40738
14523 6049 33288
19844 2157 38395
20120 11187 31936
5545 12429 30380
19435 2895 3748
11696 19484 3265
1934 11938 30829
12215 955 28510
11806 14803 21128
13773 6189 16254
1196 11874 12942
691 18915 21134
20133 6748 30459
4582 1993 35867
20076 748 31061
13069 10640 15555
19582 19635 17823
15649 5792 12224
10665 15569 26973
18344 20448 10460
11251 20136 24973
7300 8826 4751
11559 3322 15943
10561 11452 34437
10734 14034 34630
5188 13871 26432
16423 16118 16433
9820 15703 33727
3223 5938 38631
11414 15552 11934
15538 1864 2979
13964 1825 37007
10369 7452 4473
18226 3280 20751
6437 13776 24099
12783 11115 6272
12534 13063 15474
652 13058 7591
6363 17185 27024
17720 9350 40307
5150 14513 26940
1140 10190 24738
12397 19047 26872
7064 5385 37189
847 7509 38610
13552 11702 13528
16017 6356 15956
2919 12753 31831
13141 19190 23069
9129 11054 2277
20120 16111 15451
10080 14234 12059
7762 13346 10165
16904 5640 38883
15281 12012 31872
19196 12763 37262
20347 18314 19654
2775 18584 34363
19327 17609 18606
396 948 39467
3836 10468 3210
6976 9773 5212
16688 12424 23115
17008 2504 36111
10645 10235 21328
5983 7475 16058
15606 14160 32195
12420 11219 9591
535 8372 5135
2896 19595 13123
13504 11821 23591
13340 19253 34772
4862 14825 36491
20382 3632 10384
8387 3363 5948
12777 3745 10266
14573 574 33681
4445 661 2815
15859 19237 26772
2216 1417 2948
10902 13209 5437
13189 902 875
17427 6682 8670
5373 14566 22633
18969 7157 1821
16134 17925 32750
14140 17720 33638
18934 19686 33022
4845 8908 30588
14649 19562 31365
18882 11010 27995
12595 7346 1028
12344 17545 30111
9582 13760 23574
18526 6613 39510
11609 17444 34060
3853 11821 29328
11038 18450 6285
5084 13564 19384
469 13198 20282
14720 9752 4345
18688 5286 12452
16060 7540 37176
15720 15675 9593
15743 16260 23515
4758 2982 21513
17929 17878 34996
2807 133 22527
904 2422 14418
7727 10747 1803
16314 4553 28330
19342 19826 27960
1819 3613 787
15416 14746 35007
17219 12477 26701
1498 19984 33984
10613 1872 17059
3072 551 39024
11490 17170 6212
7697 10274 19690
14674 6268 23669
12038 8284 31102
923 3860 2691
17733 7491 29201
16147 15385 3999
1230 16005 6130
19462 760 25999
4423 3811 34194
74 8097 36937
12253 436 17032
16817 5602 29904
19491 4064 21182
2679 7988 39684
729 14279 10589
4385 4904 12447
6852 14797 33540
2667 12348 1098
4956 943 12917
2636 2201 5739
17507 4884 5967
15403 15064 11106
13379 12525 2880
2503 10085 15238
1220 16007 6746
10063 7469 3156
13238 13786 25040
15136 19224 34597
13221 13055 28566
2569 4247 23184
19937 5740 37255
444 18299 30670
14225 6853 27849
3667 18247 28890
6554 6442 30065
17320 14295 13510
5943 295 28586
13876 11119 1390
9273 10281 11564
15288 10809 21681
15867 8694 26354
12413 12254 24004
11143 3367 7580
11941 12378 40989
9633 8814 4568
19927 1641 21663
2251 11052 25411
2812 8887 6047
870 7826 23402
19592 16454 7279
18276 8794 12207
13659 14570 10382
6646 9745 687
1141 1861 13567
16602 17574 33696
1775 3540 1807
20213 15466 17199
1257 9210 30474
16703 12490 7618
556 1178 28198
17464 12491 15357
18992 15127 40346
19675 16704 38714
1809 10454 12164
19216 19232 15814
17901 14893 75
9035 4219 24336
8895 14735 22039
11325 4365 30720
11986 4696 21563
19248 10050 39588
10860 9411 28705
8639 12266 6430
18391 13802 17695
15161 4183 2454
7861 8392 20669
381 12417 857
13336 10586 26528
14948 12076 31468
11861 1844 36166
10590 603 26655
18897 2312 13579
17754 11495 16992
11214 2849 1559
20412 9477 33326
17593 5271 8708
12359 16384 15145
6823 1145 8781
1559 3634 6885
17171 20195 10958
6153 4265 29626
16772 3470 30040
14296 11801 24726
2955 12882 40482
13744 103 7584
3003 13447 11091
168 2620 32982
10130 15584 17610
14785 8234 30889
9995 18415 40606
14863 1670 5124
20129 4631 17547
19128 9808 27416
9826 20087 3415
14348 15222 1531
9542 6684 12503
9691 17588 13461
10823 17385 39582
4344 2852 2903
7753 5107 32712
16691 9842 35193
9916 6145 937
802 6392 10191
8594 16887 15804
19063 10283 7855
13399 5477 14891
18009 6058 7505
19259 14931 26759
3313 6686 36695
15346 9234 26326
9674 16788 9955
651 14089 18563
11165 17616 19847
13457 2097 8614
13139 13267 1488
20247 7725 36347
16750 7958 2573
2501 17623 28038
16985 16628 11605
161 5142 30707
4038 297 29272
11175 11111 28184
2393 980 17918
11764 19530 20318
16168 6966 30891
14748 13318 19371
13946 7696 36180
10679 6631 23957
1274 10629 5089
19090 7687 813
14942 14343 31294
12653 15045 23118
8577 20239 26058
6160 1115 5485
12044 19674 37859
16619 18961 382
919 5340 15801
7279 11269 30445
18876 6728 33047
14987 10847 22426
4781 16583 39062
3859 2453 36243
11068 15438 8677
11799 13731 8206
20261 9915 19224
7190 9262 21464
4610 15082 25151
20260 4452 36743
17316 10636 25549
9332 11147 3571
12022 1294 9407
15509 17245 38914
219 5525 29000
11171 4564 22807
4318 10436 37882
1556 13215 11425
13161 6921 3006
45 18181 32953
7162 8649 8365
14003 1415 7823
5139 13279 14773
3787 1672 5802
8390 10878 31126
148 11199 2212
7330 4008 38606
1468 12362 33766
9224 6761 17875
9755 898 37085
1912 18709 37159
4401 16599 13236
5896 15897 38563
9372 3439 21752
8644 6138 17809
16208 3890 3435
10556 3391 16828
10970 11835 28329
3593 18201 17602
7314 1299 28940
1605 10742 32391
5139 16237 22531
6785 19194 38822
16359 8775 34181
2005 11468 11654
13819 19905 13260
19822 17945 5619
12093 4571 4548
11382 15597 23771
12850 11525 3475
17526 3331 37558
14487 9891 10106
11493 13737 5459
5093 11963 40149
11027 8723 525
18167 10293 14041
7557 6636 25069
16236 18151 22437
3347 16297 10028
288 3758 28505
11283 1052 34454
9729 8875 2174
18681 433 30456
18413 9702 15398
17774 15067 21694
19040 5514 5782
7801 13453 14781
2106 7698 18701
20159 11632 8896
19550 3384 15518
16026 1766 13558
20195 11321 23348
7374 19718 13972
17018 9580 33403
15240 15985 15768
19717 9469 23268
12182 4121 28446
16393 12310 32874
14788 11638 32163
19105 14351 18985
13718 7515 2461
20247 1005 22593
402 18999 26400
18439 857 22023
6222 4216 14333
2284 14543 11447
5440 5462 31906
11927 12464 32819
14686 21 37525
10183 14312 34329
5979 5953 18681
7988 14213 7931
11748 8909 17521
11322 7951 21239
9835 1558 5123
5720 7680 13682
8322 10403 28704
3262 865 3264
16071 9155 38345
19186 1900 28037
10114 18479 31879
8483 10106 22995
5287 10930 21043
14478 10337 29557
2137 3273 12022
9665 11553 16893
16816 132 9826
9405 6972 31848
8748 4250 33068
14661 4207 32424
284 14124 33293
3508 14103 3274
13270 10324 13669
5482 8982 10064
4143 5688 32656
3091 2592 36817
5656 2857 36392
19676 371 25776
15363 3907 33848
16335 16710 27271
17082 19822 35212
12533 10038 40164
705 7789 29179
9707 17543 244
6977 13988 32794
16713 3818 14244
15186 7412 14675
17884 9048 10277
14312 2651 11941
14464 1686 14501
19832 6667 2458
14918 10214 6555
4508 17093 32567
19253 10558 10967
10154 82 7699
3253 3900 35950
4661 16691 36794
12409 3207 7953
7569 17478 2310
1463 447 17411
8267 4751 15138
2086 7849 35811
19385 12842 28137
5290 1667 15867
8842 7153 27303
16536 10106 27082
15235 17787 36638
1610 1269 9315
18779 2715 6433
13515 9972 36770
12101 11804 34439
9607 16921 924
1671 18957 4167
8300 1562 28976
7850 617 8616
8842 2247 22535
3028 3805 33615
12449 19366 39601
13431 9519 17616
14323 6438 1938
1706 13475 3639
11567 17323 17839
2515 3843 23395
16856 7064 39614
12861 11872 32059
7923 3319 5671
19861 11514 6573
11557 17131 28316
4307 13432 20632
19764 17809 34044
1484 12945 35205
3401 13510 33349
18219 11298 1566
14554 10861 20692
2240 10416 4252
20407 3866 17971
12606 5186 39073
15086 16441 35755
4573 209 27890
581 10915 28925
12291 17580 2149
19657 15647 15006
3687 5476 34759
15635 16364 22295
8923 3725 22359
6620 9966 38790
10224 2197 34652
4439 10214 34242
18335 13391 17176
3286 14354 20945
17759 3708 32105
20220 12361 11773
16154 2225 11725
5706 8996 6426
4341 5806 32648
7948 3451 1809
15474 4831 35449
13307 11478 15064
13826 14052 39263
17366 15203 27566
20207 14599 16908
9764 5851 16337
20321 16437 26926
18408 2849 9166
7000 18901 18378
14934 15834 21972
8445 12741 1068
5764 11622 26545
15401 15713 699
7619 2615 32075
17091 10114 13912
3326 932 7601
17409 16508 32091
18616 4671 341
11908 11301 25492
20278 11526 22611
15613 8754 5180
14194 3360 10076
13452 305 25241
1828 17657 30253
10118 4415 15807
1399 5535 31364
14287 18449 5454
14386 19093 40461
10392 15622 8974
17864 18170 9225
12 3111 37379
9851 7200 1227
14233 4452 17113
10256 19381 97
3200 14075 11116
2529 11235 28476
4595 6512 32151
12212 13334 39854
5985 3609 35116
17901 15649 35254
6674 16160 2138
15131 18420 7233
7820 11800 15324
18192 16522 26154
12304 17689 28079
6599 19105 25175
7478 2549 11264
16586 8471 3652
8013 3142 12382
3384 16477 37261
15520 20059 36354
9968 1452 40696
18107 15011 22349
17796 12670 23884
20461 18635 7907
385 3684 2259
821 10233 6477
20088 10549 15481
13403 5222 28393
6078 5330 8195
20057 14950 10475
14810 6699 3743
8258 6949 32466
14266 13223 26173
8669 10907 5119
8898 13728 40110
2551 15108 3036
1220 9925 33000
4860 3928 18999
2629 149 370
6514 16688 12915
11604 11401 23009
9894 3633 16266
2120 8098 2810
11014 15749 13026
8962 11439 10150
16739 11031 7837
8003 13638 12760
12290 8214 3445
7589 10929 28754
10666 18881 1109
19120 19020 9113
11625 13420 17665
9492 11317 8307
4006 12508 14416
12822 1697 16537
15322 10700 23007
8611 17556 8014
9867 1770 14003
5909 11434 36143
11675 8465 37095
12689 13180 19583
17534 1502 5801
10553 10539 14861
19459 19768 30785
19081 13583 28327
11475 20189 33564
4710 1481 23992
13038 8190 2120
12663 8446 20689
10078 7465 40938
19793 12342 32665
15120 417 22173
17067 19647 36235
155 3399 34980
17138 18598 4324
3973 19398 37591
5118 3965 35598
1729 372 5121
5235 5518 6962
4223 4889 16391
12555 11511 4166
16108 4371 19714
13377 7112 1464
18786 14919 16837
6876 11073 20138
14982 13227 15612
1303 11116 39655
17480 15454 17436
1286 15452 21248
4421 19230 23488
4957 2084 21866
5705 14947 10993
1068 3845 13901
6771 3098 14642
5677 4292 24472
6642 2010 34195
6968 20492 737
4812 12095 12482
16947 12191 12943
17541 14470 20626
11141 15132 12303
15636 2203 33649
5787 10486 15896
1888 13190 37525
12107 5280 19911
4013 8732 34694
13079 1053 3764
2536 846 3223
10814 3673 9063
18060 6725 25510
11551 835 29332
18165 10256 27871
15498 16012 4865
11115 7677 24339
4851 9146 8062
19639 2173 29564
4545 1382 23487
4958 10271 26060
12708 16169 21578
6376 11396 18540
811 15665 27107
13898 15046 29319
3006 1138 25444
17311 10098 36624
13969 2972 12397
11401 13806 14687
14459 8170 38878
9782 18608 33694
2472 3059 14451
17362 8762 40720
