19500 10180
9603 3368 3131
86 201 31095
4679 1080 22086
1582 9328 22302
6250 15665 21833
13875 7241 24869
15534 9209 5564
15960 9316 15635
4913 18255 27262
6898 12142 4263
7948 11171 14970
5751 18743 12020
91 3783 31034
12454 13230 6001
2800 8710 5639
18238 464 38176
10037 8742 18790
10391 11247 25651
15108 12623 38961
14839 881 27677
150 13101 38773
4847 18900 14596
6174 16296 17010
8405 1057 31356
17887 10750 27575
10043 14585 15822
7750 15304 1877
4515 16497 37211
842 10366 31903
1694 1749 22093
6065 3210 36963
4962 13449 787
12867 8438 5653
440 968 9536
18565 19031 35428
15823 11429 37089
4913 4841 5904
16363 12799 38998
15998 13759 21144
10600 394 35722
13646 14522 2119
11682 5832 7516
10879 9804 4376
17928 10068 6706
9756 17232 12540
15991 6273 22564
5713 6336 35282
14670 7286 37397
14078 12641 20200
17244 11425 13222
2374 6727 31891
6473 8205 25436
10518 17633 35398
13008 12791 6464
4423 7798 27925
7946 11598 20641
16108 2117 14518
7913 8304 36462
158 5858 21707
12969 5920 17312
6371 3202 37488
308 1603 5012
12989 17952 5113
16755 19458 869
11530 13419 25176
5002 6597 22480
13498 3944 37275
3608 6102 32681
14588 1446 3755
17576 13859 36919
954 14368 4321
15967 7499 3764
5465 5023 27716
10998 18276 6207
7105 2714 13875
7359 19230 12135
15565 5496 30025
4100 4596 23318
877 4797 31417
11111 271 20384
13702 14278 14557
9933 1952 23443
6010 9415 18147
3818 6882 930
7411 4576 12817
8008 10986 20576
8928 8289 38697
18597 17230 29480
3391 1697 4572
6996 14155 26392
12950 13900 33117
3600 7951 20935
9886 16492 17213
12038 6006 36183
16429 7977 29998
6119 7027 36155
10896 16716 33755
12614 2428 7722
5866 17136 21830
19141 7445 23979
10346 5715 38154
17480 18851 6339
1728 14427 32668
1169 15388 4533
11622 12703 5005
5266 14602 30135
7706 2652 28711
15794 13981 9347
7176 6705 29085
6961 11945 6280
8128 447 30715
15714 8628 3061
4046 19148 8843
10366 8285 18347
6733 11817 31070
11236 17603 3533
7663 4680 9033
12887 5286 19997
14215 5445 24838
13063 7456 35948
5997 9714 4899
17588 5042 28334
15688 10436 35503
13173 398 21299
19121 6375 19072
13843 6417 7147
14354 9517 14621
5437 11906 15415
5939 6069 23045
14526 16597 27293
2014 9216 16858
1766 2574 36674
9478 6947 37489
2810 5609 38281
5849 16777 28828
9091 18858 1702
18056 9467 23362
12597 15290 30952
6616 1935 9112
11718 1353 29279
7275 11862 29903
8164 13398 27908
18825 18345 6406
3191 3176 28373
2922 10547 17712
2545 4837 27612
16168 12602 3596
14577 3514 4213
2398 12868 6368
82 2824 6329
10142 6688 16227
15410 2185 29427
4114 10742 3359
15809 4545 37115
6197 16476 9250
9891 6428 31521
5844 9615 15898
11912 4699 27803
18202 17623 20407
15525 6356 14553
4330 10158 7882
9345 12243 7892
3598 873 38427
12529 7189 9208
4126 9629 27024
18402 19487 34967
7349 5911 38175
2427 16896 28586
13446 18576 6165
17939 4632 426
4179 4128 18848
5859 18602 19883
11468 5058 19705
5691 1506 3112
5853 6690 10250
4498 16837 30973
11741 10608 20786
18775 7261 21483
479 3530 29167
14673 12087 1657
10294 12975 38505
4490 180 17105
6971 11839 38136
7319 15605 37985
10784 9357 15651
8211 13109 25737
4530 7583 7039
5580 13243 15765
57 595 1164
15664 11911 8974
13893 14441 21878
12338 12163 12222
15540 11481 7202
17650 4941 12320
18901 16534 528
5924 3469 5896
2184 17674 5991
219 11779 7344
9363 1423 7794
4502 4656 2775
9597 12841 7852
6679 19371 719
11503 3660 14372
11221 15394 37361
668 7393 6293
8442 11708 20620
360 11654 5163
19232 1734 33258
293 5316 19258
6105 10565 34537
15488 14872 38270
15535 2259 24069
14050 14810 423
798 5652 38365
18694 8048 3868
18760 1265 3531
2182 13167 4857
11171 14611 29684
17250 3813 14856
18846 16546 37245
8736 4941 1728
15313 18116 13773
10685 14428 28294
18746 18847 5302
13800 13120 14860
9335 9891 1984
14963 5591 28795
7836 6549 3881
6531 19080 2715
7214 9931 10090
3187 3897 25336
14043 7399 18307
16822 5732 8260
15463 17394 20003
8101 6367 22935
4741 12139 15134
6994 7895 17565
1597 19492 23727
5530 2705 33679
15292 4834 34767
9144 18278 35082
16782 15534 23911
15255 10356 11174
3598 10642 32549
17264 79 32701
7931 13209 33898
1514 1036 5109
13571 1111 28404
17336 1248 35080
10214 11147 8388
6860 1359 12159
1209 16799 7482
5328 11748 30767
635 5314 37783
18519 16968 35292
14105 10169 27462
3758 6302 3849
14349 1307 25184
1974 10223 30664
6046 8978 12862
14297 11980 10531
17846 7421 7131
8184 14026 14315
4121 11633 14993
6773 18879 20725
12907 8538 15249
16273 12 21802
13718 11897 7271
11966 9882 11368
5697 10223 7177
7897 1717 24795
5452 15408 5913
7558 3090 9923
4439 10401 33924
10815 9151 26504
144 18146 32541
11708 2923 18738
8375 13901 4525
13371 14889 6803
5107 11258 11025
16836 15878 33610
10836 16628 1688
14531 3227 31696
