12000 11679
1813 8821 7025
9240 11555 11795
189 3305 16087
3 3131 15477
5462 513 10295
8511 262 10384
11494 4374 7122
9738 4197 10632
1767 266 6853
928 7235 13977
4763 3848 16654
398 9880 12515
6895 8165 1471
11322 9241 12506
9715 7474 3756
11347 7408 8386
1283 3016 7808
11500 8 21083
6739 10980 2129
6303 2490 5145
3907 3753 13950
4005 2856 7174
1906 296 11460
8284 6404 13966
535 6117 12126
5369 4434 21665
9190 11451 6421
5946 1835 13938
8888 4901 17564
4203 7374 11065
7034 11246 16673
6712 2106 12288
11218 2152 6832
1226 2353 1142
8740 11844 16787
8732 8547 2297
9719 7692 17479
5842 4339 15513
486 2719 14716
1956 2435 5362
6470 10199 5218
3283 11918 13930
11117 10736 6436
3170 3079 6249
7041 11257 1374
3802 4959 2930
6582 526 7747
5068 71 4004
7716 9563 14932
801 6244 15368
8548 7928 14269
10881 7489 11816
632 11349 8340
6111 9234 6361
10187 3181 6250
5476 4048 15304
872 10084 294
9000 2741 12165
1988 6944 19723
895 3411 165
8327 10927 5095
1189 1728 7863
10793 7640 187
4922 3315 20333
10507 9311 11060
6005 4141 17850
1419 9402 11691
11431 10702 6698
3996 7960 20249
2293 6255 8639
8561 1046 17706
1372 6832 21815
9038 510 19496
493 8324 2421
7444 4656 13131
8203 10493 16930
11246 8530 19235
2777 6849 3282
11402 4748 21756
7406 298 10966
11114 3301 14649
8135 1856 8652
3294 6472 7253
1891 11031 14048
3199 7886 22938
4217 3771 17267
2157 1538 11703
9324 4951 21130
7258 9867 863
5052 10588 0
6084 4619 20411
7467 4405 7000
5754 8344 17093
6415 11610 1521
9661 8264 20115
11272 1713 6029
7268 4202 405
9226 7795 15353
3420 11086 22476
8538 2466 5495
9726 8176 3469
7374 669 6763
3048 9993 3504
11757 8284 16286
2229 443 5543
3923 1293 11815
7048 5846 3295
11338 2128 7908
3785 4065 17066
1582 11191 3994
11860 8175 284
1128 4758 6747
9834 10637 10948
165 2497 8353
33 5925 8127
5699 636 88
11966 5365 11054
722 4049 22349
4117 5286 1569
6089 2034 7374
11921 9689 14565
4385 8027 2795
11793 6259 16634
5246 10681 11232
11674 7099 12542
2813 5662 5110
4386 2459 22050
8400 1480 2741
2488 7942 22072
11971 10489 22343
6081 1592 522
6588 2657 22721
6691 7359 4749
330 7974 11204
5581 1441 7513
6801 587 14921
1380 1028 19213
599 8274 6176
7110 1666 13445
850 2333 13847
5994 135 10954
5822 10396 419
11252 11801 23475
4565 1406 12275
11138 9869 20123
9490 7735 727
8769 303 4398
11060 3870 4983
5031 3516 16275
572 4487 1336
3946 5852 9778
4604 10833 7875
9311 2701 23990
126 9390 20852
8548 5698 18561
11062 2302 23484
2080 658 14016
10855 9286 20796
1931 2220 3727
5786 4071 11708
12 2073 20457
204 1930 17220
5082 9962 6839
5068 6082 2256
4264 9667 8954
830 6640 1774
3337 1047 3846
10867 11931 11216
9495 4907 9940
8817 4491 131
2333 7883 4740
10885 6812 5028
8751 3905 21194
1212 10405 17602
7618 699 21145
7442 8167 4913
5149 10896 10565
1441 10469 10864
932 1249 18017
3628 4855 4126
203 6511 3077
3957 7889 14460
1236 8091 13608
4776 5912 3272
32 6543 2572
1359 8370 9785
10716 6109 1151
4786 4350 5004
2966 896 15240
4716 3037 13324
5597 10365 15144
7565 260 5063
6241 3958 4584
7000 6995 7452
8057 8544 9013
10848 4784 19665
3448 11282 11236
10046 3552 16149
2976 908 23622
6679 8329 18506
8537 233 617
9502 7453 11628
4304 10353 15838
6208 10401 14957
3388 5424 16660
10508 555 10112
8145 1164 19835
10311 5414 17620
7176 3481 15148
3673 312 18254
10490 176 3414
5969 4919 4467
11850 5742 11791
5342 10448 4864
10680 8904 16228
1363 1510 8213
8855 5857 23955
646 6553 7181
6651 10285 20337
9059 3626 21630
1398 1576 17468
10351 4814 14361
6386 6907 15197
8326 8802 9786
1367 6981 8481
4587 9923 1664
1164 5076 7289
4315 8464 20274
11593 10929 13155
6110 8738 7408
5014 1518 3478
1118 6662 23480
3185 10791 22287
7964 7815 13048
5497 9240 11240
6741 11008 21735
9577 9524 17215
5001 6136 17185
1480 5146 15452
4006 2535 20756
923 9923 2848
203 861 1601
6975 8387 19411
10198 8222 14188
9479 4879 4611
11614 2054 17954
169 10026 12031
6304 707 10094
854 4490 22245
370 79 10056
6587 461 5678
3497 6738 18401
3184 4816 11947
6890 10220 8206
2085 5202 10980
3564 2907 18975
4876 1473 16889
5760 4450 16080
1110 5959 1826
1004 7254 5918
5936 8192 3542
8535 2111 6935
4002 1070 10698
4774 5537 11362
7150 381 5791
